Profile Name,Source,Navigation Level,Referrer Url,Webpage Url,Click Utc Ts
User 4,Source 1,playback,,,2022-09-11 15:05:50
User 4,Source 1,playback,,,2022-09-11 15:05:46
User 4,Source 1,postPlay,,,2022-09-11 15:05:46
User 4,Source 1,postPlay,,,2022-09-11 15:05:10
User 4,Source 1,playback,,,2022-09-11 15:05:10
User 4,Source 1,playback,,,2022-09-11 15:05:07
User 4,Source 1,postPlay,,,2022-09-11 15:05:07
User 4,Source 1,postPlay,,,2022-09-11 15:03:19
User 4,Source 1,playback,,,2022-09-11 15:03:19
User 4,Source 1,playback,,,2022-09-11 15:03:17
User 4,Source 1,postPlay,,,2022-09-11 15:03:17
User 4,Source 1,playback,,,2022-09-11 14:58:15
User 4,Source 1,postPlay,,,2022-09-11 14:58:15
User 4,Source 1,playback,,,2022-09-11 14:58:14
User 4,Source 1,postPlay,,,2022-09-11 14:58:14
User 4,Source 1,playback,,,2022-09-11 14:57:11
User 4,Source 1,postPlay,,,2022-09-11 14:57:11
User 4,Source 1,playback,,,2022-09-11 14:57:09
User 4,Source 1,postPlay,,,2022-09-11 14:57:09
User 4,Source 1,postPlay,,,2022-09-11 14:56:37
User 4,Source 1,playback,,,2022-09-11 14:56:37
User 4,Source 1,playback,,,2022-09-11 14:56:36
User 4,Source 1,postPlay,,,2022-09-11 14:56:36
User 4,Source 1,movieDetails,,,2022-09-11 14:48:14
User 4,Source 1,playback,,,2022-09-11 14:48:14
User 4,Source 1,profilesGate,,,2022-09-11 14:48:04
User 4,Source 1,movieDetails,,,2022-09-11 14:48:04
User 4,Source 1,profilesGate,,,2022-09-11 14:48:03
User 4,Source 1,postPlay,,,2022-09-10 04:20:34
User 4,Source 1,playback,,,2022-09-10 04:20:34
User 4,Source 1,postPlay,,,2022-09-10 04:20:33
User 4,Source 1,playback,,,2022-09-10 04:20:33
User 4,Source 1,postPlay,,,2022-09-10 04:03:58
User 4,Source 1,playback,,,2022-09-10 04:03:58
User 4,Source 1,playback,,,2022-09-10 04:03:56
User 4,Source 1,postPlay,,,2022-09-10 04:03:56
User 4,Source 1,playback,,,2022-09-10 03:58:48
User 4,Source 1,movieDetails,,,2022-09-10 03:58:48
User 4,Source 1,browseTitles,,,2022-09-10 03:58:44
User 4,Source 1,movieDetails,,,2022-09-10 03:58:44
User 4,Source 1,profilesGate,,,2022-09-10 03:57:54
User 4,Source 1,browseTitles,,,2022-09-10 03:57:54
User 4,Source 1,profilesGate,,,2022-09-10 03:57:53
User 4,Source 1,playback,,,2022-09-09 08:06:26
User 4,Source 1,postPlay,,,2022-09-09 08:06:26
User 4,Source 1,playback,,,2022-09-09 08:06:25
User 4,Source 1,postPlay,,,2022-09-09 08:06:25
User 4,Source 1,postPlay,,,2022-09-09 07:55:41
User 4,Source 1,playback,,,2022-09-09 07:55:41
User 4,Source 1,playback,,,2022-09-09 07:55:35
User 4,Source 1,postPlay,,,2022-09-09 07:55:35
User 4,Source 1,browseTitles,,,2022-09-09 07:53:05
User 4,Source 1,playback,,,2022-09-09 07:53:05
User 4,Source 1,browseTitles,,,2022-09-09 07:53:00
User 4,Source 1,profilesGate,,,2022-09-09 07:53:00
User 4,Source 1,profilesGate,,,2022-09-09 07:52:56
User 4,Source 1,playback,,,2022-09-08 15:20:43
User 4,Source 1,movieDetails,,,2022-09-08 15:20:43
User 4,Source 1,movieDetails,,,2022-09-08 15:19:57
User 4,Source 1,playback,,,2022-09-08 15:19:57
User 4,Source 1,playback,,,2022-09-08 15:17:22
User 4,Source 1,movieDetails,,,2022-09-08 15:17:22
User 4,Source 1,playback,,,2022-09-08 14:58:31
User 4,Source 1,postPlay,,,2022-09-08 14:58:31
User 4,Source 1,postPlay,,,2022-09-08 14:58:26
User 4,Source 1,playback,,,2022-09-08 14:58:26
User 4,Source 1,playback,,,2022-09-08 14:51:45
User 4,Source 1,movieDetails,,,2022-09-08 14:51:45
User 4,Source 1,browseTitles,,,2022-09-08 14:51:39
User 4,Source 1,movieDetails,,,2022-09-08 14:51:39
User 4,Source 1,profilesGate,,,2022-09-08 14:51:33
User 4,Source 1,browseTitles,,,2022-09-08 14:51:33
User 4,Source 1,playback,,,2022-09-07 15:30:33
User 4,Source 1,movieDetails,,,2022-09-07 15:30:33
User 4,Source 1,postPlay,,,2022-09-07 15:13:23
User 4,Source 1,playback,,,2022-09-07 15:13:23
User 4,Source 1,playback,,,2022-09-07 15:13:18
User 4,Source 1,postPlay,,,2022-09-07 15:13:18
User 4,Source 1,movieDetails,,,2022-09-07 15:06:39
User 4,Source 1,playback,,,2022-09-07 15:06:39
User 4,Source 1,browseTitles,,,2022-09-07 15:06:35
User 4,Source 1,movieDetails,,,2022-09-07 15:06:35
User 4,Source 1,profilesGate,,,2022-09-07 15:03:39
User 4,Source 1,browseTitles,,,2022-09-07 15:03:39
User 4,Source 1,profilesGate,,,2022-09-07 15:03:37
User 4,Source 1,postPlay,,,2022-09-07 07:56:34
User 4,Source 1,playback,,,2022-09-07 07:56:34
User 4,Source 1,postPlay,,,2022-09-07 07:56:32
User 4,Source 1,playback,,,2022-09-07 07:56:32
User 4,Source 1,movieDetails,,,2022-09-07 07:44:28
User 4,Source 1,playback,,,2022-09-07 07:44:28
User 4,Source 1,movieDetails,,,2022-09-07 07:44:24
User 4,Source 1,profilesGate,,,2022-09-07 07:44:24
User 4,Source 1,profilesGate,,,2022-09-07 07:44:23
User 4,Source 1,postPlay,,,2022-09-06 04:06:19
User 4,Source 1,playback,,,2022-09-06 04:06:19
User 4,Source 1,playback,,,2022-09-06 04:06:17
User 4,Source 1,postPlay,,,2022-09-06 04:06:17
User 4,Source 1,movieDetails,,,2022-09-06 04:01:22
User 4,Source 1,playback,,,2022-09-06 04:01:22
User 4,Source 1,movieDetails,,,2022-09-06 04:01:15
User 4,Source 1,profilesGate,,,2022-09-06 04:01:15
User 4,Source 1,profilesGate,,,2022-09-06 04:01:14
User 4,Source 1,movieDetails,,,2022-09-05 08:57:25
User 4,Source 1,playback,,,2022-09-05 08:57:25
User 4,Source 1,postPlay,,,2022-09-05 08:37:54
User 4,Source 1,playback,,,2022-09-05 08:37:54
User 4,Source 1,playback,,,2022-09-05 08:37:51
User 4,Source 1,postPlay,,,2022-09-05 08:37:51
User 4,Source 1,movieDetails,,,2022-09-05 08:36:19
User 4,Source 1,playback,,,2022-09-05 08:36:19
User 4,Source 1,profilesGate,,,2022-09-05 08:36:13
User 4,Source 1,movieDetails,,,2022-09-05 08:36:13
User 4,Source 1,profilesGate,,,2022-09-05 08:36:12
User 4,Source 0,playback,,,2022-09-04 17:02:13
User 4,Source 0,browseTitlesGallery,,,2022-09-04 17:02:13
User 4,Source 0,playback,,,2022-09-04 16:03:53
User 4,Source 0,browseTitlesGallery,,,2022-09-04 16:03:52
User 4,Source 0,movieDetails,,,2022-09-04 16:03:38
User 4,Source 0,browseTitlesGallery,,,2022-09-04 16:03:38
User 4,Source 0,browseTitlesGallery,,,2022-09-04 16:03:36
User 4,Source 0,movieDetails,,,2022-09-04 16:03:36
User 4,Source 0,accountMenu,,,2022-09-04 16:03:35
User 4,Source 0,browseTitlesGallery,,,2022-09-04 16:03:35
User 4,Source 0,accountMenu,,,2022-09-04 16:03:34
User 4,Source 0,browseTitlesGallery,,,2022-09-04 16:03:34
User 4,Source 0,browseTitlesGallery,,,2022-09-04 15:54:26
User 4,Source 0,browseTitlesGallery,,,2022-09-04 15:54:26
User 4,Source 0,playback,,,2022-09-04 14:16:13
User 4,Source 0,playback,,,2022-09-04 14:16:13
User 4,Source 0,playback,,,2022-09-04 14:00:12
User 4,Source 0,browseTitlesGallery,,,2022-09-04 14:00:11
User 4,Source 0,browseTitlesGallery,,,2022-09-04 14:00:05
User 4,Source 0,browseTitlesGallery,,,2022-09-04 13:17:20
User 4,Source 0,browseTitlesGallery,,,2022-09-04 13:17:20
User 4,Source 0,playback,,,2022-09-04 12:45:29
User 4,Source 0,browseTitlesGallery,,,2022-09-04 12:45:28
User 4,Source 0,newsFeed,,,2022-09-04 12:45:19
User 4,Source 0,browseTitlesGallery,,,2022-09-04 12:45:19
User 4,Source 0,browseTitlesGallery,,,2022-09-04 12:45:12
User 4,Source 0,newsFeed,,,2022-09-04 12:45:12
User 4,Source 0,browseTitlesGallery,,,2022-09-04 12:45:11
User 4,Source 0,movieDetails,,,2022-09-04 12:45:11
User 4,Source 0,comedyFeedTab,,,2022-09-04 12:45:08
User 4,Source 0,movieDetails,,,2022-09-04 12:45:08
User 4,Source 0,newsFeed,,,2022-09-04 12:45:06
User 4,Source 0,comedyFeedTab,,,2022-09-04 12:45:06
User 4,Source 0,comedyFeedTab,,,2022-09-04 12:40:28
User 4,Source 0,newsFeed,,,2022-09-04 12:40:28
User 4,Source 0,movieDetails,,,2022-09-04 12:40:04
User 4,Source 0,comedyFeedTab,,,2022-09-04 12:40:04
User 4,Source 0,browseTitlesGallery,,,2022-09-04 12:38:37
User 4,Source 0,movieDetails,,,2022-09-04 12:38:37
User 4,Source 0,browseTitlesGallery,,,2022-09-04 12:37:35
User 4,Source 0,browseTitlesGallery,,,2022-09-04 12:37:34
User 4,Source 0,movieDetails,,,2022-09-04 12:37:24
User 4,Source 0,browseTitlesGallery,,,2022-09-04 12:37:24
User 4,Source 0,browseTitlesGallery,,,2022-09-04 12:37:23
User 4,Source 0,movieDetails,,,2022-09-04 12:37:23
User 4,Source 0,movieDetails,,,2022-09-04 12:37:21
User 4,Source 0,browseTitlesGallery,,,2022-09-04 12:37:21
User 4,Source 0,browseTitlesGallery,,,2022-09-04 12:37:20
User 4,Source 0,movieDetails,,,2022-09-04 12:37:20
User 4,Source 0,browseTitles,,,2022-09-04 12:36:29
User 4,Source 0,browseTitlesGallery,,,2022-09-04 12:36:29
User 4,Source 0,movieDetails,,,2022-09-04 12:36:28
User 4,Source 0,browseTitles,,,2022-09-04 12:36:28
User 4,Source 0,browseTitles,,,2022-09-04 12:36:26
User 4,Source 0,movieDetails,,,2022-09-04 12:36:26
User 4,Source 0,profilesGate,,,2022-09-04 12:35:40
User 4,Source 0,browseTitles,,,2022-09-04 12:35:40
User 4,Source 0,browseTitles,,,2022-09-04 12:35:40
User 4,Source 0,browseTitles,,,2022-09-04 12:35:40
User 4,Source 1,playback,,,2022-08-31 15:49:10
User 4,Source 1,movieDetails,,,2022-08-31 15:49:10
User 4,Source 1,postPlay,,,2022-08-31 15:49:04
User 4,Source 1,playback,,,2022-08-31 15:49:04
User 4,Source 1,playback,,,2022-08-31 15:49:01
User 4,Source 1,postPlay,,,2022-08-31 15:49:01
User 4,Source 1,playback,,,2022-08-31 15:30:54
User 4,Source 1,postPlay,,,2022-08-31 15:30:54
User 4,Source 1,playback,,,2022-08-31 15:30:52
User 4,Source 1,postPlay,,,2022-08-31 15:30:52
User 4,Source 1,movieDetails,,,2022-08-31 15:20:11
User 4,Source 1,playback,,,2022-08-31 15:20:11
User 4,Source 1,profilesGate,,,2022-08-31 15:20:02
User 4,Source 1,profilesGate,,,2022-08-31 15:20:02
User 4,Source 1,movieDetails,,,2022-08-31 15:20:02
User 4,Source 1,postPlay,,,2022-08-31 08:07:50
User 4,Source 1,playback,,,2022-08-31 08:07:50
User 4,Source 1,playback,,,2022-08-31 08:07:49
User 4,Source 1,postPlay,,,2022-08-31 08:07:49
User 4,Source 1,postPlay,,,2022-08-31 07:56:28
User 4,Source 1,playback,,,2022-08-31 07:56:28
User 4,Source 1,playback,,,2022-08-31 07:56:27
User 4,Source 1,postPlay,,,2022-08-31 07:56:27
User 4,Source 1,playback,,,2022-08-31 07:47:25
User 4,Source 1,movieDetails,,,2022-08-31 07:47:25
User 4,Source 1,profilesGate,,,2022-08-31 07:47:22
User 4,Source 1,movieDetails,,,2022-08-31 07:47:22
User 4,Source 1,profilesGate,,,2022-08-31 07:47:21
User 4,Source 1,postPlay,,,2022-08-31 04:04:06
User 4,Source 1,playback,,,2022-08-31 04:04:06
User 4,Source 1,playback,,,2022-08-31 04:04:01
User 4,Source 1,postPlay,,,2022-08-31 04:04:01
User 4,Source 1,movieDetails,,,2022-08-31 03:51:00
User 4,Source 1,playback,,,2022-08-31 03:51:00
User 4,Source 1,profilesGate,,,2022-08-31 03:50:56
User 4,Source 1,movieDetails,,,2022-08-31 03:50:56
User 4,Source 1,profilesGate,,,2022-08-31 03:50:55
User 4,Source 1,postPlay,,,2022-08-30 07:58:07
User 4,Source 1,playback,,,2022-08-30 07:58:07
User 4,Source 1,playback,,,2022-08-30 07:58:06
User 4,Source 1,postPlay,,,2022-08-30 07:58:06
User 4,Source 1,movieDetails,,,2022-08-30 07:47:54
User 4,Source 1,playback,,,2022-08-30 07:47:54
User 4,Source 1,profilesGate,,,2022-08-30 07:47:51
User 4,Source 1,movieDetails,,,2022-08-30 07:47:51
User 4,Source 1,profilesGate,,,2022-08-30 07:47:50
User 4,Source 1,postPlay,,,2022-08-30 04:56:12
User 4,Source 1,playback,,,2022-08-30 04:56:12
User 4,Source 1,playback,,,2022-08-30 04:56:10
User 4,Source 1,postPlay,,,2022-08-30 04:56:10
User 4,Source 1,movieDetails,,,2022-08-30 04:48:25
User 4,Source 1,playback,,,2022-08-30 04:48:25
User 4,Source 1,browseTitles,,,2022-08-30 04:48:23
User 4,Source 1,movieDetails,,,2022-08-30 04:48:23
User 4,Source 1,profilesGate,,,2022-08-30 04:48:08
User 4,Source 1,browseTitles,,,2022-08-30 04:48:08
User 4,Source 1,profilesGate,,,2022-08-30 04:48:06
User 4,Source 1,playback,,,2022-08-29 08:03:02
User 4,Source 1,movieDetails,,,2022-08-29 08:03:02
User 4,Source 1,postPlay,,,2022-08-29 07:50:35
User 4,Source 1,playback,,,2022-08-29 07:50:35
User 4,Source 1,playback,,,2022-08-29 07:50:29
User 4,Source 1,postPlay,,,2022-08-29 07:50:29
User 4,Source 1,movieDetails,,,2022-08-29 07:43:22
User 4,Source 1,playback,,,2022-08-29 07:43:22
User 4,Source 1,browseTitles,,,2022-08-29 07:43:15
User 4,Source 1,movieDetails,,,2022-08-29 07:43:15
User 4,Source 1,profilesGate,,,2022-08-29 07:43:03
User 4,Source 1,browseTitles,,,2022-08-29 07:43:03
User 4,Source 1,profilesGate,,,2022-08-29 07:42:58
User 4,Source 0,browseTitles,,,2022-08-29 04:51:58
User 4,Source 0,browseTitles,,,2022-08-29 04:51:58
User 4,Source 0,playback,,,2022-08-29 04:24:27
User 4,Source 0,browseTitles,,,2022-08-29 04:24:26
User 4,Source 0,profilesGate,,,2022-08-29 04:24:20
User 4,Source 0,browseTitles,,,2022-08-29 04:24:20
User 4,Source 1,movieDetails,,,2022-08-28 16:14:15
User 4,Source 1,profilesGate,,,2022-08-28 16:14:15
User 4,Source 1,playback,,,2022-08-28 15:44:14
User 4,Source 1,movieDetails,,,2022-08-28 15:44:14
User 4,Source 1,postPlay,,,2022-08-28 15:20:25
User 4,Source 1,playback,,,2022-08-28 15:20:25
User 4,Source 1,playback,,,2022-08-28 15:20:23
User 4,Source 1,postPlay,,,2022-08-28 15:20:23
User 4,Source 1,movieDetails,,,2022-08-28 15:01:19
User 4,Source 1,playback,,,2022-08-28 15:01:19
User 4,Source 1,movieDetails,,,2022-08-28 15:01:16
User 4,Source 1,browseTitles,,,2022-08-28 15:01:16
User 4,Source 1,profilesGate,,,2022-08-28 15:01:11
User 4,Source 1,browseTitles,,,2022-08-28 15:01:11
User 4,Source 1,profilesGate,,,2022-08-28 15:01:08
User 4,Source 1,movieDetails,,,2022-08-28 09:45:31
User 4,Source 1,profilesGate,,,2022-08-28 09:45:31
User 4,Source 1,movieDetails,,,2022-08-28 09:15:31
User 4,Source 1,playback,,,2022-08-28 09:15:31
User 4,Source 1,playback,,,2022-08-28 09:04:01
User 4,Source 1,postPlay,,,2022-08-28 09:04:01
User 4,Source 1,playback,,,2022-08-28 09:04:00
User 4,Source 1,postPlay,,,2022-08-28 09:04:00
User 4,Source 1,postPlay,,,2022-08-28 08:59:50
User 4,Source 1,playback,,,2022-08-28 08:59:50
User 4,Source 1,postPlay,,,2022-08-28 08:59:48
User 4,Source 1,playback,,,2022-08-28 08:59:48
User 4,Source 1,postPlay,,,2022-08-28 08:49:06
User 4,Source 1,playback,,,2022-08-28 08:49:06
User 4,Source 1,playback,,,2022-08-28 08:49:05
User 4,Source 1,postPlay,,,2022-08-28 08:49:05
User 4,Source 1,postPlay,,,2022-08-28 08:36:14
User 4,Source 1,playback,,,2022-08-28 08:36:14
User 4,Source 1,playback,,,2022-08-28 08:36:11
User 4,Source 1,postPlay,,,2022-08-28 08:36:11
User 4,Source 1,playback,,,2022-08-28 08:18:32
User 4,Source 1,postPlay,,,2022-08-28 08:18:32
User 4,Source 1,postPlay,,,2022-08-28 08:18:31
User 4,Source 1,playback,,,2022-08-28 08:18:31
User 4,Source 1,postPlay,,,2022-08-28 08:00:15
User 4,Source 1,playback,,,2022-08-28 08:00:15
User 4,Source 1,postPlay,,,2022-08-28 08:00:13
User 4,Source 1,playback,,,2022-08-28 08:00:13
User 4,Source 1,movieDetails,,,2022-08-28 07:52:01
User 4,Source 1,playback,,,2022-08-28 07:52:01
User 4,Source 1,profilesGate,,,2022-08-28 07:51:52
User 4,Source 1,movieDetails,,,2022-08-28 07:51:52
User 4,Source 1,profilesGate,,,2022-08-28 07:51:51
User 4,Source 1,postPlay,,,2022-08-27 15:05:25
User 4,Source 1,playback,,,2022-08-27 15:05:25
User 4,Source 1,playback,,,2022-08-27 15:05:24
User 4,Source 1,postPlay,,,2022-08-27 15:05:24
User 4,Source 1,movieDetails,,,2022-08-27 14:51:46
User 4,Source 1,playback,,,2022-08-27 14:51:46
User 4,Source 1,browseTitles,,,2022-08-27 14:51:36
User 4,Source 1,movieDetails,,,2022-08-27 14:51:36
User 4,Source 1,browseTitles,,,2022-08-27 14:51:19
User 4,Source 1,profilesGate,,,2022-08-27 14:51:19
User 4,Source 1,profilesGate,,,2022-08-27 14:51:07
User 4,Source 1,profilesGate,,,2022-08-27 08:10:31
User 4,Source 1,browseTitles,,,2022-08-27 08:10:31
User 4,Source 1,profilesGate,,,2022-08-27 08:10:28
User 4,Source 1,playback,,,2022-08-26 15:30:48
User 4,Source 1,movieDetails,,,2022-08-26 15:30:48
User 4,Source 1,postPlay,,,2022-08-26 15:23:20
User 4,Source 1,playback,,,2022-08-26 15:23:20
User 4,Source 1,playback,,,2022-08-26 15:23:14
User 4,Source 1,postPlay,,,2022-08-26 15:23:14
User 4,Source 1,postPlay,,,2022-08-26 14:58:19
User 4,Source 1,playback,,,2022-08-26 14:58:19
User 4,Source 1,postPlay,,,2022-08-26 14:58:16
User 4,Source 1,playback,,,2022-08-26 14:58:16
User 4,Source 1,movieDetails,,,2022-08-26 14:54:55
User 4,Source 1,playback,,,2022-08-26 14:54:55
User 4,Source 1,movieDetails,,,2022-08-26 14:54:52
User 4,Source 1,browseTitles,,,2022-08-26 14:54:52
User 4,Source 1,browseTitles,,,2022-08-26 14:54:42
User 4,Source 1,profilesGate,,,2022-08-26 14:54:42
User 4,Source 1,profilesGate,,,2022-08-26 14:54:40
User 4,Source 1,postPlay,,,2022-08-26 04:30:51
User 4,Source 1,playback,,,2022-08-26 04:30:51
User 4,Source 1,playback,,,2022-08-26 04:30:48
User 4,Source 1,postPlay,,,2022-08-26 04:30:48
User 4,Source 1,movieDetails,,,2022-08-26 04:24:49
User 4,Source 1,playback,,,2022-08-26 04:24:49
User 4,Source 1,profilesGate,,,2022-08-26 04:24:43
User 4,Source 1,profilesGate,,,2022-08-26 04:24:43
User 4,Source 1,movieDetails,,,2022-08-26 04:24:43
User 4,Source 1,playback,,,2022-08-25 15:33:38
User 4,Source 1,movieDetails,,,2022-08-25 15:33:38
User 4,Source 1,postPlay,,,2022-08-25 15:10:23
User 4,Source 1,playback,,,2022-08-25 15:10:23
User 4,Source 1,postPlay,,,2022-08-25 15:10:21
User 4,Source 1,playback,,,2022-08-25 15:10:21
User 4,Source 1,movieDetails,,,2022-08-25 15:02:32
User 4,Source 1,playback,,,2022-08-25 15:02:32
User 4,Source 1,profilesGate,,,2022-08-25 15:02:15
User 4,Source 1,profilesGate,,,2022-08-25 15:02:15
User 4,Source 1,movieDetails,,,2022-08-25 15:02:15
User 4,Source 1,playback,,,2022-08-24 15:33:18
User 4,Source 1,movieDetails,,,2022-08-24 15:33:18
User 4,Source 1,playback,,,2022-08-24 15:14:34
User 4,Source 1,postPlay,,,2022-08-24 15:14:34
User 4,Source 1,playback,,,2022-08-24 15:14:32
User 4,Source 1,postPlay,,,2022-08-24 15:14:32
User 4,Source 1,movieDetails,,,2022-08-24 15:10:55
User 4,Source 1,playback,,,2022-08-24 15:10:55
User 4,Source 1,browseTitles,,,2022-08-24 15:10:51
User 4,Source 1,movieDetails,,,2022-08-24 15:10:51
User 4,Source 1,browseTitles,,,2022-08-24 15:10:39
User 4,Source 1,profilesGate,,,2022-08-24 15:10:39
User 4,Source 1,profilesGate,,,2022-08-24 15:10:11
User 4,Source 1,playback,,,2022-08-24 08:06:19
User 4,Source 1,movieDetails,,,2022-08-24 08:06:19
User 4,Source 1,movieDetails,,,2022-08-24 07:54:49
User 4,Source 1,playback,,,2022-08-24 07:54:49
User 4,Source 1,movieDetails,,,2022-08-24 07:54:46
User 4,Source 1,browseTitles,,,2022-08-24 07:54:46
User 4,Source 1,profilesGate,,,2022-08-24 07:54:39
User 4,Source 1,browseTitles,,,2022-08-24 07:54:39
User 4,Source 1,profilesGate,,,2022-08-24 07:54:38
User 4,Source 1,profilesGate,,,2022-08-23 16:12:51
User 4,Source 1,movieDetails,,,2022-08-23 16:12:51
User 4,Source 1,playback,,,2022-08-23 15:42:51
User 4,Source 1,movieDetails,,,2022-08-23 15:42:51
User 4,Source 1,playback,,,2022-08-23 15:20:21
User 4,Source 1,postPlay,,,2022-08-23 15:20:21
User 4,Source 1,postPlay,,,2022-08-23 15:20:19
User 4,Source 1,playback,,,2022-08-23 15:20:19
User 4,Source 1,playback,,,2022-08-23 15:01:03
User 4,Source 1,postPlay,,,2022-08-23 15:01:03
User 4,Source 1,postPlay,,,2022-08-23 15:00:58
User 4,Source 1,playback,,,2022-08-23 15:00:58
User 4,Source 1,playback,,,2022-08-23 14:58:51
User 4,Source 1,movieDetails,,,2022-08-23 14:58:51
User 4,Source 1,playback,,,2022-08-23 14:57:05
User 4,Source 1,movieDetails,,,2022-08-23 14:57:05
User 4,Source 1,playback,,,2022-08-23 14:56:26
User 4,Source 1,movieDetails,,,2022-08-23 14:56:26
User 4,Source 1,browseTitles,,,2022-08-23 14:56:20
User 4,Source 1,movieDetails,,,2022-08-23 14:56:20
User 4,Source 1,profilesGate,,,2022-08-23 14:56:12
User 4,Source 1,browseTitles,,,2022-08-23 14:56:12
User 4,Source 0,browseTitles,,,2022-08-21 04:45:02
User 4,Source 0,browseTitles,,,2022-08-21 04:45:02
User 4,Source 0,playback,,,2022-08-21 04:11:50
User 4,Source 0,browseTitles,,,2022-08-21 04:11:49
User 4,Source 0,profilesGate,,,2022-08-21 04:11:36
User 4,Source 0,browseTitles,,,2022-08-21 04:11:36
User 4,Source 0,playback,,,2022-08-20 04:00:49
User 4,Source 0,browseTitles,,,2022-08-20 04:00:48
User 4,Source 0,browseTitles,,,2022-08-20 04:00:42
User 4,Source 0,profilesGate,,,2022-08-20 04:00:41
User 4,Source 0,profilesGate,,,2022-08-16 03:48:55
User 4,Source 0,browseTitles,,,2022-08-16 03:48:55
User 4,Source 0,playback,,,2022-08-12 08:52:24
User 4,Source 0,browseTitles,,,2022-08-12 08:52:24
User 4,Source 0,playback,,,2022-08-12 08:32:39
User 4,Source 0,browseTitles,,,2022-08-12 08:32:38
User 4,Source 0,profilesGate,,,2022-08-12 08:31:56
User 4,Source 0,browseTitles,,,2022-08-12 08:31:56
User 4,Source 1,logout,,,2022-08-09 14:51:24
User 4,Source 1,customerService,,,2022-08-09 14:51:24
User 4,Source 1,notificationSelector,,,2022-08-09 14:51:18
User 4,Source 1,customerService,,,2022-08-09 14:51:18
