Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
User 3,2022-09-14 16:21:24,00:00:19,,Season 1 Trailer: Jurassic World Camp Cretaceous,TRAILER,Device Type 4,00:00:19,00:00:19,IN (India)
User 3,2022-09-14 16:20:24,00:00:46,,Thallumala_hook_03_16x9,HOOK,Device Type 4,00:00:45,00:00:45,IN (India)
User 3,2022-09-14 15:14:28,00:48:25,,Ek Villain Returns,,Device Type 4,02:03:15,02:03:15,IN (India)
User 3,2022-09-14 15:13:45,00:00:35,,Ek Villain 2_hook_05_16x9,HOOK,Device Type 4,00:00:35,00:00:35,IN (India)
User 3,2022-09-11 16:28:04,00:19:38,,Ouija: Origin of Evil,,Device Type 4,00:21:08,00:21:08,IN (India)
User 3,2022-09-11 16:26:46,00:00:28,,Ouija: Origin of Evil_hook_02_16x9,HOOK,Device Type 4,00:00:28,00:00:28,IN (India)
User 3,2022-09-11 16:25:39,00:00:07,,Season 3 Trailer: Jurassic World Camp Cretaceous,TRAILER,Device Type 4,00:00:06,00:00:06,IN (India)
User 3,2022-09-11 16:25:07,00:00:24,,Katteri_hook_primary_16x9,HOOK,Device Type 4,00:00:24,00:00:24,IN (India)
User 3,2022-08-26 16:04:27,00:58:40,,Boomika (Malayalam),,Device Type 4,01:59:05,01:59:05,IN (India)
User 3,2022-08-26 16:04:15,00:00:09,,Boomika (Malayalam)_hook_01_16x9,HOOK,Device Type 4,00:00:09,00:00:09,IN (India)
User 3,2022-08-26 16:03:46,00:00:12,,Boomika (Malayalam)_hook_01_16x9,HOOK,Device Type 4,00:00:12,Not latest view,IN (India)
User 3,2022-08-26 16:02:28,00:00:07,,Boomika (Malayalam)_hook_01_16x9,HOOK,Device Type 4,00:00:07,Not latest view,IN (India)
User 3,2022-08-26 16:01:28,00:00:13,,Boomika (Malayalam)_hook_01_16x9,HOOK,Device Type 4,00:00:13,Not latest view,IN (India)
User 3,2022-08-23 16:22:49,00:00:14,,Sherdil_hook_03_16x9,HOOK,Device Type 4,00:00:14,00:00:14,IN (India)
User 3,2022-08-19 15:04:49,00:38:08,,Kaaval,,Device Type 4,02:25:24,02:25:24,IN (India)
User 3,2022-08-18 05:30:30,00:00:05,,Season 3 Trailer: Jurassic World Camp Cretaceous,TRAILER,Device Type 4,00:00:05,Not latest view,IN (India)
User 3,2022-08-15 15:40:46,00:00:13,,Godse_hook_02_16x9,HOOK,Device Type 4,00:00:13,00:00:13,IN (India)
User 3,2022-08-15 15:39:38,00:00:21,,Gangubai Kathiawadi_hook_primary_16x9,HOOK,Device Type 4,00:00:21,00:00:21,IN (India)
User 3,2022-08-13 13:33:26,00:00:14,,All of Us Are Dead: Season 1: Episode 1,,Device Type 4,00:00:14,00:00:14,IN (India)
User 3,2022-08-13 13:33:17,00:00:07,,Season 1 Plot Clip: All of Us Are Dead,HOOK,Device Type 4,00:00:07,00:00:07,IN (India)
User 3,2022-08-13 13:29:03,00:00:17,,Season 3 Trailer: Jurassic World Camp Cretaceous,TRAILER,Device Type 4,00:00:17,Not latest view,IN (India)
User 3,2022-08-13 13:27:24,00:00:18,,Season 1 Plot Clip: All of Us Are Dead,HOOK,Device Type 4,00:00:18,Not latest view,IN (India)
User 3,2022-08-12 15:14:59,00:25:05,,Shabaash Mithu,,Device Type 4,02:30:40,02:30:40,IN (India)
User 3,2022-08-12 15:14:50,00:00:07,,Shabaash Mithu_hook_02_16x9,HOOK,Device Type 4,00:00:06,00:00:06,IN (India)
User 3,2022-08-12 15:13:39,00:00:44,,Shabaash Mithu_hook_02_16x9,HOOK,Device Type 4,00:00:39,Not latest view,IN (India)
User 3,2022-08-11 15:57:27,00:00:32,,Shyam Singha Roy_hook_05_16x9,HOOK,Device Type 4,00:00:32,00:00:32,IN (India)
User 3,2022-08-11 15:56:53,00:00:09,,Godse_hook_04_16x9,HOOK,Device Type 4,00:00:09,00:00:09,IN (India)
User 3,2022-08-11 15:55:06,00:00:05,,Vikruthi_hook_02_16x9,HOOK,Device Type 4,00:00:05,00:00:05,IN (India)
User 3,2022-08-11 15:52:06,00:00:07,,Season 1 Cinemagraph: The Sandman,TEASER_TRAILER,Device Type 4,00:00:07,00:00:07,IN (India)
User 3,2022-08-11 15:51:13,00:00:32,,Varane Avashyamund (Malayalam)_hook_04_16x9,HOOK,Device Type 4,00:00:32,00:00:32,IN (India)
User 3,2022-08-11 15:50:40,00:00:12,,Boomika (Malayalam)_hook_01_16x9,HOOK,Device Type 4,00:00:02,Not latest view,IN (India)
User 3,2022-08-11 15:32:38,00:00:08,,The Legend of Tarzan_hook_primary_16x9,HOOK,Device Type 4,00:00:08,00:00:08,IN (India)
User 3,2022-08-11 15:31:49,00:00:15,,Pukka Commercial_hook_05_16x9,HOOK,Device Type 4,00:00:15,00:00:15,IN (India)
User 3,2022-08-11 15:30:53,00:00:23,,Kaaval_hook_03_16x9,HOOK,Device Type 4,00:00:03,00:00:03,IN (India)
User 3,2022-08-11 15:28:32,00:00:34,,Boomika (Malayalam)_hook_01_16x9,HOOK,Device Type 4,00:00:34,Not latest view,IN (India)
User 3,2022-08-11 15:27:05,00:00:27,,Kurup_hook_05_16x9,HOOK,Device Type 4,00:00:27,00:00:27,IN (India)
User 3,2022-08-11 15:26:09,00:00:26,,Super Deluxe_hook_05_16x9,HOOK,Device Type 4,00:00:01,00:00:01,IN (India)
User 3,2022-08-08 06:40:14,00:12:04,,Darlings,,Device Type 4,02:09:48,02:09:48,IN (India)
User 3,2022-08-03 15:48:49,01:13:22,,Virata Parvam (Malayalam),,Device Type 4,02:26:58,02:26:58,IN (India)
User 3,2022-08-03 15:47:41,00:01:03,,Virata Parwam (Malayalam)_hook_04_16x9,HOOK,Device Type 4,00:01:03,00:01:03,IN (India)
User 3,2022-08-01 15:44:41,00:50:46,,Thambi,,Device Type 4,02:25:52,02:25:52,IN (India)
User 3,2022-08-01 15:44:34,00:00:06,,Untitled Jeethu Joseph/Karthi Film_hook_04_16x9,HOOK,Device Type 4,00:00:05,00:00:05,IN (India)
User 3,2022-07-28 16:16:30,00:30:11,,Kilometers and Kilometers,,Device Type 4,02:05:42,02:05:42,IN (India)
User 3,2022-07-28 16:15:58,00:00:30,,Kilometers and Kilometers_hook_05_16x9,HOOK,Device Type 4,00:00:30,00:00:30,IN (India)
User 3,2022-07-23 16:30:03,00:21:42,,Ante Sundaraniki (Malayalam),,Device Type 4,02:52:11,02:52:11,IN (India)
User 3,2022-07-23 16:29:57,00:00:05,,Ante Sundaraniki (Malayalam)_hook_05_16x9,HOOK,Device Type 4,00:00:05,00:00:05,IN (India)
User 3,2022-07-23 15:11:03,00:51:54,,Ante Sundaraniki (Malayalam),,Device Type 4,02:08:04,Not latest view,IN (India)
User 3,2022-07-23 15:10:53,00:00:07,,Ante Sundaraniki (Malayalam)_hook_02_16x9,HOOK,Device Type 4,00:00:06,00:00:06,IN (India)
User 3,2022-07-22 16:59:47,00:12:45,,Vaashi,,Device Type 4,02:02:02,02:02:02,IN (India)
User 3,2022-07-22 15:49:56,00:59:22,,Vaashi,,Device Type 4,01:43:55,Not latest view,IN (India)
User 3,2022-07-12 17:30:09,00:10:28,,CIA: Comrade in America,,Device Type 4,02:06:15,02:06:15,IN (India)
User 3,2022-07-12 16:55:27,00:29:18,,CIA: Comrade in America,,Device Type 4,01:46:07,Not latest view,IN (India)
User 3,2022-07-12 16:36:47,00:15:13,,Lilli,,Device Type 4,01:21:08,01:21:08,IN (India)
User 3,2022-07-12 15:23:39,01:08:10,,Dear Friend,,Device Type 4,01:53:21,01:53:21,IN (India)
User 3,2022-07-12 15:23:29,00:00:08,,Dear Friend_hook_primary_16x9,HOOK,Device Type 4,00:00:07,00:00:07,IN (India)
User 3,2022-07-11 15:59:58,01:04:55,,Kuttavum Shikshayum,,Device Type 4,02:13:51,02:13:51,IN (India)
User 3,2022-07-11 15:59:48,00:00:07,,Kuttavum Shikshayum_hook_05_16x9,HOOK,Device Type 4,00:00:07,00:00:07,IN (India)
User 3,2022-07-11 13:52:29,00:00:19,,Major (Malayalam)_hook_05_16x9,HOOK,Device Type 4,00:00:19,00:00:19,IN (India)
User 3,2022-07-09 15:44:07,01:04:37,,Major (Malayalam),,Device Type 4,02:19:28,02:19:28,IN (India)
User 3,2022-05-29 15:34:34,01:00:38,,RRR (Hindi),,Device Type 4,03:00:49,03:00:49,IN (India)
User 3,2022-05-29 15:34:12,00:00:21,,RRR_hook_03_16x9,HOOK,Device Type 4,00:00:21,00:00:21,IN (India)
User 3,2022-05-29 15:33:43,00:00:04,,Season 1 Trailer: First Kill,TRAILER,Device Type 4,00:00:04,00:00:04,IN (India)
User 3,2022-05-29 15:17:37,00:10:04,,Irul,,Device Type 4,01:14:51,01:14:51,IN (India)
User 3,2022-05-29 15:17:32,00:00:04,,Irul_hook_01_16x9,HOOK,Device Type 4,00:00:04,00:00:04,IN (India)
User 3,2022-05-22 16:27:48,00:52:43,,Etharkkum Thunindhavan,,Device Type 4,02:27:38,02:27:38,IN (India)
User 3,2022-05-22 15:37:32,00:45:16,,Night Drive,,Device Type 4,01:53:47,01:53:47,IN (India)
User 3,2022-05-22 15:37:18,00:00:13,,Night Drive_hook_primary_16x9,HOOK,Device Type 4,00:00:13,00:00:13,IN (India)
User 3,2022-04-01 11:12:00,00:04:54,,Hey Sinamika,,Device Type 4,02:25:02,02:25:02,IN (India)
User 3,2022-04-01 09:35:52,01:03:19,,Hey Sinamika,,Device Type 4,02:20:08,Not latest view,IN (India)
User 3,2022-04-01 09:33:53,00:00:55,,Hey Sinamika,,Device Type 4,00:00:07,Not latest view,IN (India)
User 3,2022-04-01 09:32:16,00:00:31,,Hey Sinamika (Tamil)_hook_04_16x9,HOOK,Device Type 4,00:00:31,00:00:31,IN (India)
User 3,2021-12-11 16:48:37,00:13:08,,Love,,Device Type 0,01:23:27,01:23:27,IN (India)
User 3,2021-12-11 16:17:06,00:30:04,,Love,,Device Type 0,00:57:40,Not latest view,IN (India)
User 3,2021-12-01 17:15:00,00:03:12,,Jurassic World,,Device Type 0,01:43:22,01:43:22,IN (India)
User 3,2021-12-01 16:24:42,00:46:08,,Jurassic World,,Device Type 0,01:40:14,Not latest view,IN (India)
User 3,2021-12-01 16:13:44,00:00:12,,Mimi,,Device Type 0,02:12:17,02:12:17,IN (India)
User 3,2021-12-01 16:02:12,00:00:16,,Aiyaary,,Device Type 0,02:37:58,02:37:58,IN (India)
User 3,2021-12-01 15:51:15,00:00:14,,Aiyaary,,Device Type 0,00:00:01,Not latest view,IN (India)
User 3,2021-11-26 09:32:15,00:09:49,,Jumanji: Welcome to the Jungle,,Device Type 0,00:25:55,00:25:55,IN (India)
User 3,2021-11-26 09:31:45,00:00:08,,Jumanji: Welcome to the Jungle_hook_primary_16x9,HOOK,Device Type 0,00:00:30,00:00:30,IN (India)
User 3,2021-11-25 16:37:44,01:17:47,,Mowgli: Legend of the Jungle,,Device Type 0,00:00:00,00:00:00,IN (India)
User 4,2022-09-30 14:54:39,00:00:07,Autoplayed: user action: None; ,Moment of High Emotion Clip: Me Time,HOOK,Device Type 5,00:00:07,00:00:07,IN (India)
User 4,2022-09-30 14:54:24,00:00:08,Autoplayed: user action: None; ,30 Minutes or Less_hook_01_16x9,HOOK,Device Type 5,00:00:08,00:00:08,IN (India)
User 4,2022-09-30 14:53:01,00:00:06,Autoplayed: user action: User_Interaction; ,Naruto Shippuden: Season 8: Big Adventure! The Quest for the Fourth Hokage's Legacy: Part 1 (Episode 170),,Device Type 5,00:01:37,00:01:37,IN (India)
User 4,2022-09-22 08:50:17,01:05:50,Autoplayed: user action: User_Interaction; ,Thallumaala,,Device Type 5,02:21:34,02:21:34,IN (India)
User 4,2022-09-22 04:30:50,00:33:25,Autoplayed: user action: User_Interaction; ,Thallumaala,,Device Type 5,01:10:51,Not latest view,IN (India)
User 4,2022-09-21 15:19:34,00:20:54,Autoplayed: user action: User_Interaction; ,Thallumaala,,Device Type 5,00:37:28,Not latest view,IN (India)
User 4,2022-09-20 14:55:48,00:15:51,Autoplayed: user action: User_Interaction; ,Thallumaala,,Device Type 5,00:16:35,Not latest view,IN (India)
User 4,2022-09-19 04:05:41,00:00:05,Autoplayed: user action: None; ,Season 1 Main Character Intro Clip: Cyberpunk: Edgerunners,HOOK,Device Type 5,00:00:05,00:00:05,IN (India)
User 4,2022-09-19 04:04:50,00:00:30,Autoplayed: user action: None; ,Season 2 Teaser 2: Fate: The Winx Saga,TEASER_TRAILER,Device Type 5,00:00:30,00:00:30,IN (India)
User 4,2022-09-19 04:03:43,00:00:08,,Naruto Shippuden: Season 8: Big Adventure! The Quest for the Fourth Hokage's Legacy: Part 1 (Episode 170),,Device Type 5,00:01:34,Not latest view,IN (India)
User 4,2022-09-19 04:01:24,00:01:37,Autoplayed: user action: User_Interaction; ,Naruto Shippuden: Season 8: The Two Students (Episode 169),,Device Type 5,00:23:06,00:23:06,IN (India)
User 4,2022-09-18 15:33:30,00:15:16,,Naruto Shippuden: Season 8: Fourth Hokage (Episode 168),,Device Type 5,00:19:22,00:19:22,IN (India)
User 4,2022-09-18 15:12:35,00:20:13,Autoplayed: user action: User_Interaction; ,Naruto Shippuden: Season 8: Planetary Devastation (Episode 167),,Device Type 5,00:21:10,00:21:10,IN (India)
User 4,2022-09-18 15:00:25,00:06:55,,Naruto Shippuden: Season 8: Confessions (Episode 166),,Device Type 5,00:23:00,00:23:00,IN (India)
User 4,2022-09-18 14:44:43,00:15:23,,"Naruto Shippuden: Season 8: Nine Tails, Captured! (Episode 165)",,Device Type 5,00:23:04,00:23:04,IN (India)
User 4,2022-09-18 14:40:28,00:04:07,Autoplayed: user action: User_Interaction; ,Naruto Shippuden: Season 8: Danger! Sage Mode Limit Reached (Episode 164),,Device Type 5,00:23:06,00:23:06,IN (India)
User 4,2022-09-18 14:40:18,00:00:04,Autoplayed: user action: None; ,Season 1 Teaser: Narco-Saints,TEASER_TRAILER,Device Type 5,00:00:04,00:00:04,IN (India)
User 4,2022-09-18 14:39:59,00:00:14,Autoplayed: user action: None; ,Attention Please_hook_01_16x9,HOOK,Device Type 5,00:00:14,00:00:14,IN (India)
User 4,2022-09-17 16:22:43,00:00:05,,Thallumaala,,Device Type 5,00:00:43,Not latest view,IN (India)
User 4,2022-09-17 16:20:35,00:00:42,Autoplayed: user action: User_Interaction; ,Thallumaala,,Device Type 5,00:00:42,Not latest view,IN (India)
User 4,2022-09-17 04:07:57,00:13:04,Autoplayed: user action: User_Interaction; ,Naruto Shippuden: Season 8: Danger! Sage Mode Limit Reached (Episode 164),,Device Type 5,00:16:11,Not latest view,IN (India)
User 4,2022-09-16 15:57:34,00:17:02,Autoplayed: user action: User_Interaction; ,Naruto Shippuden: Season 8: Explosion! Sage Mode (Episode 163),,Device Type 5,00:20:21,00:20:21,IN (India)
User 4,2022-09-16 15:38:49,00:16:42,,Naruto Shippuden: Season 8: Pain to the World (Episode 162),,Device Type 5,00:21:12,00:21:12,IN (India)
User 4,2022-09-16 15:16:13,00:02:17,,Naruto Shippuden: Season 8: Pain to the World (Episode 162),,Device Type 5,00:04:54,Not latest view,IN (India)
User 4,2022-09-16 15:07:31,00:01:44,,Naruto Shippuden: Season 8: Pain to the World (Episode 162),,Device Type 5,00:01:44,Not latest view,IN (India)
User 4,2022-09-16 14:48:23,00:18:54,Autoplayed: user action: User_Interaction; ,"Naruto Shippuden: Season 8: Surname Is Sarutobi! Given Name, Konohamaru! (Episode 161)",,Device Type 5,00:23:06,00:23:06,IN (India)
User 4,2022-09-16 04:51:22,00:16:51,,Naruto Shippuden: Season 8: Mystery of Pain (Episode 160),,Device Type 5,00:20:14,00:20:14,IN (India)
User 4,2022-09-16 04:31:05,00:20:11,,Naruto Shippuden: Season 8: Pain vs. Kakashi (Episode 159),,Device Type 5,00:21:09,00:21:09,IN (India)
User 4,2022-09-16 04:09:15,00:19:11,,Naruto Shippuden: Season 8: Power to Believe (Episode 158),,Device Type 5,00:21:08,00:21:08,IN (India)
User 4,2022-09-16 04:05:51,00:01:28,,Naruto Shippuden: Season 8: Assault on the Leaf Village! (Episode 157),,Device Type 5,00:21:08,00:21:08,IN (India)
User 4,2022-09-16 03:49:43,00:09:25,,Naruto Shippuden: Season 8: Assault on the Leaf Village! (Episode 157),,Device Type 5,00:19:41,Not latest view,IN (India)
User 4,2022-09-16 03:34:59,00:04:53,Autoplayed: user action: User_Interaction; ,Naruto Shippuden: Season 8: Assault on the Leaf Village! (Episode 157),,Device Type 5,00:06:11,Not latest view,IN (India)
User 4,2022-09-15 14:55:10,00:17:41,Autoplayed: user action: User_Interaction; ,Naruto Shippuden: Season 8: Surpassing the Master (Episode 156),,Device Type 5,00:19:08,00:19:08,IN (India)
User 4,2022-09-15 08:10:29,00:00:04,Autoplayed: user action: None; ,Naruto Shippuden: Season 8: Surpassing the Master (Episode 156),,Device Type 5,00:00:04,Not latest view,IN (India)
User 4,2022-09-15 07:57:11,00:12:41,,Naruto Shippuden: Season 8: The First Challenge (Episode 155),,Device Type 5,00:21:12,00:21:12,IN (India)
User 4,2022-09-15 07:48:11,00:08:19,,Naruto Shippuden: Season 8: Decryption (Episode 154),,Device Type 5,00:23:06,00:23:06,IN (India)
User 4,2022-09-15 07:47:22,00:00:08,,Naruto Shippuden: Season 7: Successor of the Forbidden Jutsu (Episode 145),,Device Type 5,00:00:08,00:00:08,IN (India)
User 4,2022-09-15 07:45:27,00:01:39,Autoplayed: user action: User_Interaction; ,Naruto Shippuden: Season 7: Wanderer (Episode 144),,Device Type 5,00:23:05,00:23:05,IN (India)
User 4,2022-09-15 05:03:39,00:00:03,Autoplayed: user action: None; ,Naruto Shippuden: Season 7: Wanderer (Episode 144),,Device Type 5,00:00:03,Not latest view,IN (India)
User 4,2022-09-15 04:43:48,00:19:48,,Naruto Shippuden: Season 6: The Eight Tails vs Sasuke (Episode 143),,Device Type 5,00:21:11,00:21:11,IN (India)
User 4,2022-09-15 04:24:31,00:19:07,,Naruto Shippuden: Season 6: Battle of Unraikyo (Episode 142),,Device Type 5,00:23:06,00:23:06,IN (India)
User 4,2022-09-15 04:04:42,00:19:46,,Naruto Shippuden: Season 6: Truth (Episode 141),,Device Type 5,00:21:10,00:21:10,IN (India)
User 4,2022-09-15 03:42:59,00:19:53,Autoplayed: user action: User_Interaction; ,Naruto Shippuden: Season 6: Fate (Episode 140),,Device Type 5,00:21:11,00:21:11,IN (India)
User 4,2022-09-14 14:59:37,00:20:14,,Naruto Shippuden: Season 6: The Mystery of Tobi (Episode 139),,Device Type 5,00:21:11,00:21:11,IN (India)
User 4,2022-09-14 14:42:35,00:16:16,,Naruto Shippuden: Season 6: The End (Episode 138),,Device Type 5,00:21:06,00:21:06,IN (India)
User 4,2022-09-14 14:32:24,00:10:03,Autoplayed: user action: User_Interaction; ,Naruto Shippuden: Season 6: Amaterasu! (Episode 137),,Device Type 5,00:23:05,00:23:05,IN (India)
User 4,2022-09-14 08:03:48,00:07:40,,Naruto Shippuden: Season 6: Amaterasu! (Episode 137),,Device Type 5,00:10:13,Not latest view,IN (India)
User 4,2022-09-14 07:53:14,00:10:12,Autoplayed: user action: User_Interaction; ,Naruto Shippuden: Season 6: The Light & Dark of the Mangekyo Sharingan (Episode 136),,Device Type 5,00:23:04,00:23:04,IN (India)
User 4,2022-09-14 04:38:46,00:01:03,,Naruto Shippuden: Season 6: The Light & Dark of the Mangekyo Sharingan (Episode 136),,Device Type 5,00:04:26,Not latest view,IN (India)
User 4,2022-09-14 04:30:47,00:05:02,,Naruto Shippuden: Season 6: The Longest Moment... (Episode 135),,Device Type 5,00:21:09,00:21:09,IN (India)
User 4,2022-09-14 04:15:31,00:13:36,Autoplayed: user action: User_Interaction; ,Naruto Shippuden: Season 6: Banquet Invitation (Episode 134),,Device Type 5,00:23:04,00:23:04,IN (India)
User 4,2022-09-13 15:46:49,00:05:47,,Naruto Shippuden: Season 6: Banquet Invitation (Episode 134),,Device Type 5,00:05:24,Not latest view,IN (India)
User 4,2022-09-13 15:28:29,00:18:02,Autoplayed: user action: User_Interaction; ,Naruto Shippuden: Season 6: The Tale of Jiraiya the Gallant (Episode 133),,Device Type 5,00:21:08,00:21:08,IN (India)
User 4,2022-09-13 15:11:44,00:15:50,Autoplayed: user action: User_Interaction; ,"Naruto Shippuden: Season 6: In Attendance, The Six Paths of Pain (Episode 132)",,Device Type 5,00:23:06,00:23:06,IN (India)
User 4,2022-09-13 14:55:00,00:05:54,Autoplayed: user action: User_Interaction; ,"Naruto Shippuden: Season 6: In Attendance, The Six Paths of Pain (Episode 132)",,Device Type 5,00:05:54,Not latest view,IN (India)
User 4,2022-09-13 14:42:51,00:11:59,Autoplayed: user action: User_Interaction; ,Naruto Shippuden: Season 6: Honored Sage Mode! (Episode 131),,Device Type 5,00:21:11,00:21:11,IN (India)
User 4,2022-09-13 08:05:18,00:07:41,,Naruto Shippuden: Season 6: Honored Sage Mode! (Episode 131),,Device Type 5,00:09:06,Not latest view,IN (India)
User 4,2022-09-13 08:00:55,00:03:30,,Naruto Shippuden: Season 6: The Man Who Became God (Episode 130),,Device Type 5,00:23:05,00:23:05,IN (India)
User 4,2022-09-13 08:00:07,00:00:13,,Naruto Shippuden: Season 6: Infiltrate! The Village Hidden in the Rain (Episode 129),,Device Type 5,00:23:06,00:23:06,IN (India)
User 4,2022-09-13 07:59:02,00:00:32,,Naruto Shippuden: Season 6: Tales of a Gutsy Ninja: Jiraiya Ninja Scrolls Part 2 (Episode 128),,Device Type 5,00:23:06,00:23:06,IN (India)
User 4,2022-09-13 07:58:30,00:00:17,,Naruto Shippuden: Season 6: Tales of a Gutsy Ninja : Jiraiya Ninja Scrolls: Part 1 (Episode 127),,Device Type 5,00:23:07,00:23:07,IN (India)
User 4,2022-09-13 07:43:30,00:13:41,Autoplayed: user action: User_Interaction; ,Naruto Shippuden: Season 6: Twilight (Episode 126),,Device Type 5,00:23:06,00:23:06,IN (India)
User 4,2022-09-13 07:37:41,00:05:28,Autoplayed: user action: User_Interaction; ,Naruto Shippuden: Season 6: Disappearance (Episode 125),,Device Type 5,00:21:12,00:21:12,IN (India)
User 4,2022-09-13 04:16:50,00:08:32,,Naruto Shippuden: Season 6: Disappearance (Episode 125),,Device Type 5,00:11:34,Not latest view,IN (India)
User 4,2022-09-13 04:08:46,00:08:00,Autoplayed: user action: User_Interaction; ,Naruto Shippuden: Season 6: Art (Episode 124),,Device Type 5,00:21:09,00:21:09,IN (India)
User 4,2022-09-12 15:26:07,00:11:06,,Naruto Shippuden: Season 6: Art (Episode 124),,Device Type 5,00:13:18,Not latest view,IN (India)
User 4,2022-09-12 15:05:41,00:20:21,,Naruto Shippuden: Season 6: Clash! (Episode 123),,Device Type 5,00:21:09,00:21:09,IN (India)
User 4,2022-09-12 15:05:16,00:00:13,Autoplayed: user action: None; ,Naruto Shippuden: Season 1_hook_02_16x9,HOOK,Device Type 5,00:00:13,00:00:13,IN (India)
User 4,2022-09-12 15:04:45,00:00:23,Autoplayed: user action: None; ,The Tuxedo_hook_01_16x9,HOOK,Device Type 5,00:00:23,00:00:23,IN (India)
User 4,2022-09-12 04:59:59,00:00:07,,Season 1 Teaser 1: The Midnight Club,TEASER_TRAILER,Device Type 1,00:00:07,00:00:07,IN (India)
User 4,2022-09-12 04:59:15,00:00:04,,Naruto Shippuden: Season 1_hook_01_16x9,HOOK,Device Type 1,00:00:04,00:00:04,IN (India)
User 4,2022-09-12 04:58:05,00:00:37,,Minions Compilation_hook_primary_16x9,HOOK,Device Type 1,00:00:37,00:00:37,IN (India)
User 4,2022-09-12 04:57:39,00:00:14,,Trailer: Fullmetal Alchemist The Final Alchemy,TRAILER,Device Type 1,00:00:14,00:00:14,IN (India)
User 4,2022-09-12 04:57:31,00:00:04,,The Good Doctor: The Good Doctor: Season 1_hook_primary_16x9,HOOK,Device Type 1,00:00:04,00:00:04,IN (India)
User 4,2022-09-12 04:56:20,00:00:05,,Naruto Shippuden: Season 6: The Hunt (Episode 122),,Device Type 1,00:00:05,00:00:05,IN (India)
User 4,2022-09-12 04:55:29,00:00:44,,Naruto Shippuden: Season 6: Assemble (Episode 121),,Device Type 1,00:20:00,00:20:00,IN (India)
